"DATE","BILLS TITLE","TYPE","APPOINTED DATES & SESSIONS","SITTINGS","TOTAL CONTENT URL","PROMULGATE LAWS PDF URL","BILLS URL"
"82/07/16","中華民國八十二年度中央政府總預算第二預備金動支數額表　","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第五十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2028"
"82/07/16","中央政府興建重大交通建設計畫第二期工程特別預算案　","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第五十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2029"
"82/07/16","中央政府採購高性能戰機特別預算案　","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第五十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2030"
"82/07/14","刪除廣播電視法第二十條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02406/0240682071400.htm","",""
"82/07/14","制定專門職業及技術人員轉任公務人員條例　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04659/0465982071400.htm","",""
"82/07/14","修正公務員懲戒委員會組織法全文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04505/0450582071400.htm","",""
"82/07/09","刪除證券交易稅條例第十四條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01518/0151882070900.htm","",""
"82/07/09","刪除印花稅法第二十七條及第二十八條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01516/0151682070900.htm","",""
"82/07/09","刪除土地稅法第五十六條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01519/0151982070900.htm","",""
"82/07/09","刪除房屋稅條例第十九條、第二十條及第二十一條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01524/0152482070900.htm","",""
"82/07/09","刪除娛樂稅法第十五條及第十六條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01527/0152782070900.htm","",""
"82/07/09","刪除使用牌照稅法第三十五條及第三十六條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01522/0152282070900.htm","",""
"82/07/09","修正刑事訴訟法第六十一條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04552/0455282070900.htm","",""
"82/07/09","增訂破產法第七十三條之一條文；並修正第七十一條至第七十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04522/0452282070900.htm","",""
"82/07/09","修正破產法施行法第二條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04523/0452382070900.htm","",""
"82/07/09","刪除貨物稅條例第三十四條及第三十五條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01517/0151782070900.htm","",""
"82/07/09","刪除所得稅法第一百一十七條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01513/0151382070900.htm","",""
"82/07/09","刪除遺產及贈與稅法第五十三條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01515/0151582070900.htm","",""
"82/07/09","刪除契稅條例第三十一條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01525/0152582070900.htm","",""
"82/07/09","刪除營業稅法第五十四條及第五十五條條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01521/0152182070900.htm","",""
"82/07/09","廢止特種考試復員軍官佐轉業考試及格人員轉任文職條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@123:1804289383:f:NO%3DC704627*%20OR%20NO%3DC004627%20OR%20NO%3DC104627$$4$$$NO","",""
"82/07/09","廢止省銀行條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@54:1804289383:f:NO%3DC701539*%20OR%20NO%3DC001539%20OR%20NO%3DC101539$$4$$$NO","",""
"82/07/09","廢止縣銀行法　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@54:1804289383:f:NO%3DC701540*%20OR%20NO%3DC001540%20OR%20NO%3DC101540$$4$$$NO","",""
"82/07/09","廢止解決國家與他國國民間投資爭端公約施行條約","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","","",""
"82/07/09","廢止實施耕者有其田條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@123:1804289383:f:NO%3DC701153*%20OR%20NO%3DC001153%20OR%20NO%3DC101153$$4$$$NO","",""
"82/07/09","廢止捐資興學褒獎條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十六次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@123:1804289383:f:NO%3DC701728*%20OR%20NO%3DC001728%20OR%20NO%3DC101728$$4$$$NO","",""
"82/07/08","增訂監獄行刑法第九十三條之二；並修正第二十四條、第二十五條、第二十六條之一、第三十一條、第三十四條、第四十四條、第四十七條、第五十一條、第六十六條、第六十九條、第八十七條及第九十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十五次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01809/0180982070800.htm","",""
"82/06/29","修正稅捐稽徵法第四十八條之一條文　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01512/0151282062900.htm","",""
"82/06/22","制定中華民國八十三年度中央政府總預算執行條例　","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90146/9014682062200.htm","",""
"82/06/15","制定公職人員財產申報法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04711/0471182061500.htm","",""
"82/05/28","中華民國八十三年度中央政府總預算案暨總預算案附屬單位預算及綜計表營業與非營業部分暨臺灣省菸酒公賣局營業預算案（備註：一、總預算案﹙非營業部分﹚82年5月28日第三十二次會議通過。二、總預算案﹙營業部分﹚暨臺灣省菸酒公賣局營業預算82年7月14日第四十八次會議通過。）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第三十二次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2033"
"82/05/18","修正人體器官移植條例第八條及第十六條至第十八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02535/0253582051800.htm","",""
"82/04/22","修正著作權法第八十七條並增訂第八十七條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01176/0117682042200.htm","",""
"82/04/22","修正北美事務協調委員會與美國在台協會著作權保護協定（中文譯本）部分條文","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1471"
"82/04/08","廢止非常時期特種考試暫行條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@123:1804289383:f:NO%3DC704608*%20OR%20NO%3DC004608%20OR%20NO%3DC104608$$4$$$NO","",""
"82/04/08","廢止縣長考試條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@66:1804289383:f:NO%3DC704607*%20OR%20NO%3DC004607%20OR%20NO%3DC104607$$4$$$NO","",""
"82/04/08","廢止反共抗俄立功人員獎敘條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@66:1804289383:f:NO%3DC704644*%20OR%20NO%3DC004644%20OR%20NO%3DC104644$$4$$$NO","",""
"82/04/08","廢止特種考試邊區行政人員考試條例　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@123:1804289383:f:NO%3DC704606*%20OR%20NO%3DC004606%20OR%20NO%3DC104606$$4$$$NO","",""
"82/04/08","廢止省縣公職候選人考試法　","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@38:1804289383:f:NO%3DC704609*%20OR%20NO%3DC004609%20OR%20NO%3DC104609$$4$$$NO","",""
"82/04/08","廢止高等考試及格人員縣長挑選條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@111:1804289383:f:NO%3DC704653*%20OR%20NO%3DC004653%20OR%20NO%3DC104653$$4$$$NO","",""
"82/02/23","修正立法院各委員會召集委員選舉辦法第三條條文","本院內規","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1378"
"82/02/23","總統依憲法第五十五條第一項之規定，提名連戰為行政院院長，茲請同意案。（備註：同意連戰為行政院院長。）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第二次會議","","",""
"82/02/19","修正立法院組織法第十九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04401/0440182021900.htm","",""
"82/01/18","修正公文程式條例第二條及第三條；並增訂第十二條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04901/0490182011800.htm","",""
"82/01/18","修正所得稅法第十七條及第一百二十六條條文；並增訂第五條之一","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01513/0151382011800.htm","",""
"82/01/18","修正農田水利會組織通則第一條、第四條、第九條、第十三條、第十五條至第二十二條、第三十五條及第三十七條至第三十九條；並增訂第三十九條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03120/0312082011800.htm","",""
"82/01/18","將「藥物藥商管理法」名稱修正為「藥事法」；並修正全文。","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02510/0251082011800.htm","",""
"82/01/18","修正兒童福利法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01125/0112582011800.htm","",""
"82/01/18","「北美事務協調委員會與美國在臺協會著作權保護協定」協定全文暨附加保留條款與審查意見彙整表","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1642"
"82/01/16","修正證券交易稅條例第二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01518/0151882011600.htm","",""
"82/01/16","將「司法院大法官會議法」名稱修正為「司法院大法官審理案件法」；並修正全文。","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04506/0450682011600.htm","",""
"82/01/15","修正宣誓條例第二條及第四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04902/0490282011500.htm","",""
